F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
60434,60435,0.000288,0.001073,0,0,0,0,0,0,1,0,0,37.99,17.04,-37.98,-17.02,0,0,0,0
60434,60436,0.000216,0.001133,0,0,0,0,0,0,1,0,0,-37.99,-17.04,37.99,17.06,0,0,0,0
60434,60437,0.000225,0.001159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60434,60438,0.000259,0.00115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60436,60499,0.004464,0.019578,0.01988,170.1,0,0,0,0,1,0,0,-45.67,-27.79,45.8,26.39,0,0,0,0
60440,60439,0.000976,0.043249,0,237.08,0,0,1,0,1,0,0,-100.26,-25.35,100.36,29.82,0,0,0,0
60440,60439,0.000976,0.043249,0,237.08,0,0,1,0,1,0,0,-100.26,-25.35,100.36,29.82,0,0,0,0
60440,60439,0.000976,0.043249,0,237.08,0,0,1,0,1,0,0,-100.26,-25.35,100.36,29.82,0,0,0,0
60439,60639,0.004833,0.041182,0.42455,536.98,0,0,0,0,1,0,0,-145.17,-21.5,146.13,-15.72,0,0,0,0
60439,60649,0.009858,0.071014,0.22773,629.31,0,0,0,0,1,0,0,-155.91,10.04,158.21,-17.74,0,0,0,0
60459,60440,0.007511,0.040524,0.01647,174.89,0,0,0,0,1,0,0,-66.3,-23.65,66.66,23.95,0,0,0,0
60441,60442,0.000226,0.001097,0,0,0,0,0,0,1,0,0,35.62,15.62,-35.62,-15.6,0,0,0,0
60441,60535,0.007469,0.034803,0.01504,166.82,0,0,0,0,1,0,0,43.93,-1.66,-43.79,0.69,0,0,0,0
60854,60441,0.002053,0.009721,0.00309,187.64,0,0,0,0,1,0,0,86.02,17.36,-85.87,-16.99,0,0,0,0
60443,60446,-0.000526,-0.01474,0,133.23,0,0,1,0,1,0,0,35.7,3.76,-35.7,-3.94,0,0,0,0
60443,60447,0.000201,0.001131,0,0,0,0,0,0,1,0,0,-35.7,-3.76,35.7,3.78,0,0,0,0
60444,60446,0.006953,0.194688,0,66.62,0,0,1,0,1,0,0,-35.62,-1.57,35.7,3.94,0,0,0,0
60445,60446,0.006953,0.194688,0,66.62,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60466,60447,0.00175,0.007539,0.00089,149.32,0,0,0,0,1,0,0,-20.42,-6.43,20.43,6.37,0,0,0,0
60447,60854,0.007239,0.03275,0.00945,172.47,0,0,0,0,1,0,0,-56.13,-10.15,56.35,10.15,0,0,0,0
60470,60448,0.005907,0.024377,0.00565,168.84,0,0,0,0,1,0,0,-48.68,-5.34,48.82,5.33,0,0,0,0
60448,60483,0.002182,0.012539,0.00254,184.62,0,0,0,0,1,0,0,-76.69,-12.91,76.82,13.38,0,0,0,0
60449,60589,0.010238,0.039464,0.09838,170.98,0,0,0,0,1,0,0,-21.68,13.48,21.76,-23.68,0,0,0,0
60450,60451,0.000246,0.001004,0,0,0,0,0,0,1,0,0,-52.67,-2.08,52.67,2.11,0,0,0,0
60453,60454,0.00024,0.001198,0,0,0,0,0,0,1,0,0,42.26,9.21,-42.26,-9.19,0,0,0,0
60522,60453,0.003366,0.012025,0.00274,106.68,0,0,0,0,1,0,0,-0.01,13.71,0.02,-13.97,0,0,0,0
60550,60453,0.004493,0.01668,0.0038,166.43,0,0,0,0,1,0,0,42.37,-4.85,-42.29,4.76,0,0,0,0
60455,60456,0.004219,0.017778,0.00932,155.09,0,0,0,0,1,0,0,23.16,8.33,-23.14,-9.15,0,0,0,0
60455,60488,0.004531,0.017534,0.00351,181.94,0,0,0,0,1,0,0,-71.61,-34.08,71.89,34.83,0,0,0,0
60457,60488,0.004785,0.020603,0.0192,169.93,0,0,0,0,1,0,0,-50.06,-20.21,50.2,18.87,0,0,0,0
60460,60463,0.001588,0.043004,0,56.41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60460,60573,0.024179,0.076816,0.02677,172.09,0,0,0,0,1,0,0,-53.44,-5.37,54.14,4.87,0,0,0,0
60461,60463,0.015823,0.428423,0,28.21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60462,60463,0.015823,0.428423,0,28.21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60464,60490,0.005026,0.023945,0.00383,159.32,0,0,0,0,1,0,0,-27.78,-54.95,27.95,55.38,0,0,0,0
60464,60507,0.004799,0.020279,0.01983,161.47,0,0,0,0,1,0,0,33.92,18.08,-33.86,-19.9,0,0,0,0
60464,60524,0.001547,0.006964,0.00122,163.58,0,0,0,0,1,0,0,-40.93,28.31,40.97,-28.27,0,0,0,0
60465,60466,0.000286,0.001089,0,0,0,0,0,0,1,0,0,-34.79,-14.26,34.79,14.28,0,0,0,0
60509,60466,0.004196,0.016252,0.00288,143.42,0,0,0,0,1,0,0,14.38,7.58,-14.37,-7.84,0,0,0,0
60467,60493,0.005945,0.028565,0.01511,134.34,0,0,0,0,1,0,0,-6.06,-29.74,6.11,28.36,0,0,0,0
60535,60467,0.001799,0.008555,0.00146,151.16,0,0,0,0,1,0,0,23.14,-1.56,-23.13,1.45,0,0,0,0
60467,60536,0.01382,0.064149,0.01314,138.05,0,0,0,0,1,0,0,-9.96,21.65,10.04,-22.66,0,0,0,0
60528,60468,0.013263,0.0582,0.01063,167.21,0,0,0,0,1,0,0,-42.92,-9.57,43.16,9.48,0,0,0,0
60468,60566,0.005406,0.026636,0.01552,165.18,0,0,0,0,1,0,0,-39.65,-5.27,39.73,3.98,0,0,0,0
60468,60574,0.009945,0.047615,0.02647,166.58,0,0,0,0,1,0,0,-42.48,-8.56,42.65,6.49,0,0,0,0
60469,60659,0.016026,0.091055,0.01982,183.12,0,0,0,0,1,0,0,-73.77,-12.77,74.61,15.41,0,0,0,0
60471,60500,0.003003,0.015458,0.00699,155.93,0,0,0,0,1,0,0,-25.82,-15.08,25.85,14.49,0,0,0,0
60471,60521,0.00611,0.030354,0.00725,157.04,0,0,0,0,1,0,0,-28.49,1.11,28.54,-1.62,0,0,0,0
60473,60472,0.013286,0.057755,0.00958,151.97,0,0,0,0,1,0,0,-26.63,-15.79,26.75,15.32,0,0,0,0
60472,60845,0.005825,0.02155,0.00614,179.3,0,0,0,0,1,0,0,-70.73,-26.72,71.04,27.22,0,0,0,0
60473,60476,-0.00181,-0.043175,0,50.35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60754,60473,0.006041,0.025285,0.01143,149.44,0,0,0,0,1,0,0,17.38,-10.95,-17.36,9.87,0,0,0,0
60474,60476,0.027129,0.647113,0,25.17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60475,60476,0.027129,0.647113,0,25.17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60477,60685,0.008336,0.036906,0.00566,183.57,0,0,0,0,1,0,0,-71.87,0.74,72.27,0.47,0,0,0,0
60478,60715,0.011965,0.039668,0.00705,180.9,0,0,0,0,1,0,0,-75.65,-17.99,76.36,19.6,0,0,0,0
60479,60480,0.000276,0.001088,0,0,0,0,0,0,1,0,0,-55.51,-15.06,55.52,15.1,0,0,0,0
60480,60845,0.007954,0.041993,0.04505,180.28,0,0,0,0,1,0,0,-72.41,-26,72.85,23.54,0,0,0,0
60481,60570,0.011146,0.052927,0.08502,188.77,0,0,0,0,1,0,0,-89.03,-8.8,89.9,4.17,0,0,0,0
60483,60482,0.001166,0.053936,0,236.02,0,0,1,0,1,0,0,-84.68,-5.13,84.76,8.87,0,0,0,0
60483,60482,0.001166,0.053936,0,236.02,0,0,1,0,1,0,0,-84.68,-5.13,84.76,8.87,0,0,0,0
60483,60482,0.001166,0.053936,0,236.02,0,0,1,0,1,0,0,-84.68,-5.13,84.76,8.87,0,0,0,0
60482,60556,0.002844,0.024193,0.03674,608.17,0,0,0,0,1,0,0,-162.86,-3.4,163.58,5.66,0,0,0,0
60523,60483,0.00059,0.002901,0.00102,215.79,0,0,0,0,1,0,0,-65.35,4.64,65.38,-4.62,0,0,0,0
60483,60552,0.003406,0.014689,0.06105,172.06,0,0,0,0,1,0,0,43.12,-0.88,-43.06,-5.18,0,0,0,0
60484,60485,0.000232,0.001144,0,0,0,0,0,0,1,0,0,-44.55,-5.46,44.56,5.49,0,0,0,0
60494,60485,0.00259,0.011669,0.00401,160.44,0,0,0,0,1,0,0,-31.21,22.06,31.25,-22.31,0,0,0,0
60514,60485,0.002204,0.011835,0.00474,163.59,0,0,0,0,1,0,0,38.66,-18.13,-38.62,17.86,0,0,0,0
60485,60587,0.010643,0.055623,0.01801,163.99,0,0,0,0,1,0,0,-37.19,-1.04,37.33,-0.05,0,0,0,0
60495,60486,0.00551,0.022678,0.0055,151,0,0,0,0,1,0,0,22.81,11.05,-22.78,-11.47,0,0,0,0
60486,60557,0.006502,0.030721,0.01968,151.91,0,0,0,0,1,0,0,-21.77,8,21.81,-9.84,0,0,0,0
60487,60590,0.009133,0.043024,0.09969,176.29,0,0,0,0,1,0,0,-58.03,-1.82,58.33,-6.95,0,0,0,0
60488,60832,0.008693,0.037013,0.14549,212.59,0,0,0,0,1,0,0,-84.73,-17.05,85.35,4.78,0,0,0,0
60488,60832,0.008693,0.037013,0.14549,212.59,0,0,0,0,1,0,0,-84.73,-17.05,85.35,4.78,0,0,0,0
60488,60832,0.008693,0.037013,0.14549,212.59,0,0,0,0,1,0,0,-84.73,-17.05,85.35,4.78,0,0,0,0
60490,60489,0.00111,0.043606,0,272.23,0,0,1.1,0,1,0,0,-128.56,-93.33,128.87,105.49,0,0,0,0
60490,60489,0.00111,0.043606,0,272.23,0,0,1.1,0,1,0,0,-128.56,-93.33,128.87,105.49,0,0,0,0
60490,60489,0.00111,0.043606,0,272.23,0,0,1.1,0,1,0,0,-128.56,-93.33,128.87,105.49,0,0,0,0
60489,60796,0.005854,0.057793,0.2476,563.47,0,0,0,0,1,0,0,-143.95,-85.86,145.49,75.05,0,0,0,0
60853,60489,0.002215,0.020105,0.03388,536.61,0,0,0,0,1,0,0,99.59,98.64,-99.16,-98.21,0,0,0,0
60877,60489,0.003262,0.029729,0.13208,584.57,0,0,0,0,1,0,0,144.7,129.58,-143.5,-132.4,0,0,0,0
60493,60490,0.003369,0.0143,0.00393,179.51,0,0,0,0,1,0,0,-65.23,-51.87,65.45,52.37,0,0,0,0
60490,60526,0.004132,0.01629,0.0059,191.88,0,0,0,0,1,0,0,58.65,62.57,-58.37,-62.11,0,0,0,0
60490,60543,0.007101,0.036371,0.01441,160.11,0,0,0,0,1,0,0,30.18,28.41,-30.07,-29.38,0,0,0,0
60491,60492,0.000294,0.001141,0,0,0,0,0,0,1,0,0,59.12,23.47,-59.11,-23.43,0,0,0,0
60491,60493,0.000201,0.001067,0,0,0,0,0,0,1,0,0,-59.12,-23.47,59.13,23.51,0,0,0,0
60542,60494,0.005625,0.024504,0.00593,135.78,0,0,0,0,1,0,0,8.06,-26.14,-8.02,25.71,0,0,0,0
60494,60549,0.006093,0.02639,0.01523,165.46,0,0,0,0,1,0,0,-41.93,3.13,42.03,-4.23,0,0,0,0
60511,60495,0.004905,0.022974,0.00288,193.3,0,0,0,0,1,0,0,-108.45,-54.69,109.18,57.8,0,0,0,0
60495,60715,0.007076,0.028735,0.01781,211.49,0,0,0,0,1,0,0,-71.05,-24.6,71.44,24.31,0,0,0,0
60495,60715,0.007076,0.028735,0.01781,211.49,0,0,0,0,1,0,0,-71.05,-24.6,71.44,24.31,0,0,0,0
60495,60715,0.007076,0.028735,0.01781,211.49,0,0,0,0,1,0,0,-71.05,-24.6,71.44,24.31,0,0,0,0
60496,60497,0.000271,0.001063,0,0,0,0,0,0,1,0,0,71.61,9.82,-71.6,-9.76,0,0,0,0
60496,60499,0.000373,0.001893,0.00042,198.08,0,0,0,0,1,0,0,-68.19,-7.83,68.2,7.88,0,0,0,0
60496,60499,0.000373,0.001893,0.00042,198.08,0,0,0,0,1,0,0,-68.19,-7.83,68.2,7.88,0,0,0,0
60499,60498,0.001958,0.079408,0,234.32,0,0,1,0,1,0,0,-84.6,-20.24,84.75,26.29,0,0,0,0
60499,60498,0.001958,0.079408,0,234.32,0,0,1,0,1,0,0,-84.6,-20.24,84.75,26.29,0,0,0,0
60499,60498,0.001958,0.079408,0,234.32,0,0,1,0,1,0,0,-84.6,-20.24,84.75,26.29,0,0,0,0
60498,60510,0.00081,0.008309,0.01952,511.4,0,0,0,0,1,0,0,-46.44,-18.84,46.46,17.01,0,0,0,0
60498,60639,0.004393,0.038882,0.86038,567.45,0,0,0,0,1,0,0,-209.63,-68.64,211.52,-5.45,0,0,0,0
60498,60842,0.000814,0.007424,0.11766,497.42,0,0,0,0,1,0,0,1.81,8.61,-1.8,-20.74,0,0,0,0
60504,60500,0.003159,0.015619,0.00416,154.55,0,0,0,0,1,0,0,-24.18,3.48,24.2,-3.82,0,0,0,0
60500,60522,0.00338,0.018638,0.00594,164.35,0,0,0,0,1,0,0,39.83,25.32,-39.76,-25.53,0,0,0,0
60500,60854,0.003723,0.016487,0.01134,169.15,0,0,0,0,1,0,0,-48.08,-77.89,48.37,78,0,0,0,0
60500,60878,0.005563,0.026686,0.02579,294.95,0,0,0,0,1,0,0,-120.21,10.43,120.98,-9.4,0,0,0,0
60501,60504,0.002422,0.009777,0.00166,141.51,0,0,0,0,1,0,0,13.26,16.55,-13.25,-16.69,0,0,0,0
60516,60501,0.000548,0.002476,0.0006,159.34,0,0,0,0,1,0,0,32.48,40.45,-32.46,-40.45,0,0,0,0
60502,60503,0.000223,0.001138,0,0,0,0,0,0,1,0,0,38.44,13.59,-38.44,-13.57,0,0,0,0
60502,60516,0.002282,0.012036,0.00467,133.92,0,0,0,0,1,0,0,-6.77,-19.53,6.78,19.09,0,0,0,0
60506,60505,0.004449,0.016434,0.00496,124.8,0,0,0,0,1,0,0,0.52,-3.75,-0.52,3.22,0,0,0,0
60576,60505,0.004163,0.02433,0.02604,161.9,0,0,0,0,1,0,0,38.16,3.71,-38.1,-6.21,0,0,0,0
60636,60506,0.011133,0.049919,0.01733,126.36,0,0,0,0,1,0,0,-16.68,-12.37,16.73,10.71,0,0,0,0
60506,60787,0.010152,0.056283,0.0315,169.5,0,0,0,0,1,0,0,-55.87,-19.08,56.19,17.41,0,0,0,0
60526,60507,0.007404,0.028369,0.00554,144.81,0,0,0,0,1,0,0,16.34,22.04,-16.28,-22.42,0,0,0,0
60508,60509,0.000286,0.00106,0,0,0,0,0,0,1,0,0,-64.38,-13.62,64.39,13.66,0,0,0,0
60509,60762,0.002958,0.011772,0.00295,152.47,0,0,0,0,1,0,0,-23.21,-12.5,23.23,12.26,0,0,0,0
60509,60854,0.006415,0.031771,0.00698,172.35,0,0,0,0,1,0,0,-55.56,-8.74,55.75,8.94,0,0,0,0
60510,60513,0.005069,0.174752,0,253.06,0,0,1,0,1,0,0,5.93,-13.45,-5.92,13.81,0,0,0,0
60510,60714,0.001617,0.016212,0.05867,514.02,0,0,0,0,1,0,0,-52.39,-38.85,52.45,33.35,0,0,0,0
60511,60513,-0.00257,-0.088607,0,250,0,0,1,0,1,0,0,85.39,44.61,-85.63,-52.89,0,0,0,0
60512,60513,0.011905,0.410462,0,142.6,0,0,1,0,1,0,0,-90.46,-1.58,91.55,39.08,0,0,0,0
60514,60541,0.004926,0.023095,0.04162,199.52,0,0,0,0,1,0,0,-72.07,-23.03,72.35,20.05,0,0,0,0
60514,60541,0.004926,0.023095,0.04162,199.52,0,0,0,0,1,0,0,-72.07,-23.03,72.35,20.05,0,0,0,0
60514,60557,0.010278,0.046547,0.0262,167.12,0,0,0,0,1,0,0,-43.32,4.6,43.52,-6.39,0,0,0,0
60558,60514,0.00245,0.011072,0.00732,174.24,0,0,0,0,1,0,0,-58.21,-47.57,58.35,47.45,0,0,0,0
60515,60527,0.00261,0.012092,0.00337,149.68,0,0,0,0,1,0,0,-21.12,-3.71,21.13,3.4,0,0,0,0
60515,60548,0.002946,0.016259,0.01123,157.55,0,0,0,0,1,0,0,-27.86,-19.55,27.89,18.54,0,0,0,0
60516,60517,0.000291,0.001189,0,0,0,0,0,0,1,0,0,38.06,15.21,-38.05,-15.19,0,0,0,0
60854,60516,0.002932,0.01256,0.00465,184.14,0,0,0,0,1,0,0,77.64,75.64,-77.32,-74.75,0,0,0,0
60578,60518,0.01857,0.106564,0.04348,181.11,0,0,0,0,1,0,0,-58.84,6.08,59.46,-7.13,0,0,0,0
60518,60594,0.037784,0.196973,0.03873,173.05,0,0,0,0,1,0,0,-50.54,1.94,51.45,-1.37,0,0,0,0
60519,60520,0.000257,0.001005,0,0,0,0,0,0,1,0,0,-31.13,-7.85,31.13,7.86,0,0,0,0
60520,60568,0.013804,0.052888,0.01708,141.04,0,0,0,0,1,0,0,-10.13,3.18,10.14,-4.87,0,0,0,0
60520,60754,0.001012,0.005519,0.00131,189.51,0,0,0,0,1,0,0,-90.76,-16.52,90.84,16.85,0,0,0,0
60521,60551,0.009744,0.03956,0.01469,179.69,0,0,0,0,1,0,0,-68.32,-3.22,68.75,3.46,0,0,0,0
60685,60523,0.005658,0.027834,0.01447,144.15,0,0,0,0,1,0,0,17.85,45.22,-17.72,-46.1,0,0,0,0
60524,60527,0.003276,0.015101,0.03,173.33,0,0,0,0,1,0,0,56.79,14.2,-56.68,-16.88,0,0,0,0
60524,60535,0.005405,0.020761,0.00462,152.88,0,0,0,0,1,0,0,24.41,3.5,-24.38,-3.87,0,0,0,0
60524,60545,0.004459,0.0145,0.00587,164.32,0,0,0,0,1,0,0,41.34,-11.82,-41.26,11.45,0,0,0,0
60524,60854,0.006967,0.025596,0.02635,209.32,0,0,0,0,1,0,0,-71.42,2.22,71.75,-3.8,0,0,0,0
60524,60854,0.006967,0.025596,0.02635,209.32,0,0,0,0,1,0,0,-71.42,2.22,71.75,-3.8,0,0,0,0
60524,60854,0.006967,0.025596,0.02635,209.32,0,0,0,0,1,0,0,-71.42,2.22,71.75,-3.8,0,0,0,0
60525,60526,0.000261,0.001052,0,0,0,0,0,0,1,0,0,-33.94,-9.92,33.94,9.93,0,0,0,0
60548,60526,0.002908,0.014577,0.00294,137.71,0,0,0,0,1,0,0,-8.07,-30.32,8.09,30.14,0,0,0,0
60528,60529,0.000288,0.001051,0,0,0,0,0,0,1,0,0,37.6,16.8,-37.6,-16.78,0,0,0,0
60528,60530,0.014331,0.063493,0.0132,147.13,0,0,0,0,1,0,0,-17.55,-1.47,17.59,0.24,0,0,0,0
60530,60531,0.000248,0.001066,0,0,0,0,0,0,1,0,0,33.2,10.3,-33.2,-10.29,0,0,0,0
60530,60659,0.01709,0.08959,0.00617,172.77,0,0,0,0,1,0,0,-54.85,-12.08,55.36,14.05,0,0,0,0
60532,60533,0.000295,0.001155,0,0,0,0,0,0,1,0,0,10.25,1.64,-10.25,-1.64,0,0,0,0
60532,60534,0.000295,0.001198,0,0,0,0,0,0,1,0,0,-10.25,-1.64,10.25,1.64,0,0,0,0
60534,60542,0.003572,0.019885,0.06543,177.17,0,0,0,0,1,0,0,61.78,-7.06,-61.65,1.2,0,0,0,0
60579,60534,0.008758,0.044107,0.01151,182.25,0,0,0,0,1,0,0,72.48,-4.32,-72.03,5.42,0,0,0,0
60561,60536,0.005828,0.030088,0.00838,172.42,0,0,0,0,1,0,0,55.24,-2.39,-55.07,2.41,0,0,0,0
60537,60540,0.000661,0.01729,0,159.32,0,0,1,0,1,0,0,53.82,22.25,-53.8,-21.68,0,0,0,0
60537,60541,0.000283,0.001083,0,0,0,0,0,0,1,0,0,-53.82,-22.25,53.83,22.28,0,0,0,0
60538,60540,0.006569,0.171906,0,79.66,0,0,1,0,1,0,0,-53.58,-16.03,53.8,21.68,0,0,0,0
60539,60540,0.006569,0.171906,0,79.66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60549,60541,0.005622,0.02066,0.00775,178.13,0,0,0,0,1,0,0,-65.97,-0.81,66.21,0.89,0,0,0,0
60541,60715,0.005698,0.025532,0.00827,214.99,0,0,0,0,1,0,0,-88.24,-21.09,88.7,22.25,0,0,0,0
60541,60715,0.005698,0.025532,0.00827,214.99,0,0,0,0,1,0,0,-88.24,-21.09,88.7,22.25,0,0,0,0
60541,60715,0.005698,0.025532,0.00827,214.99,0,0,0,0,1,0,0,-88.24,-21.09,88.7,22.25,0,0,0,0
60543,60544,0.000288,0.00118,0,0,0,0,0,0,1,0,0,34.52,3.19,-34.51,-3.18,0,0,0,0
60543,60545,0.004086,0.013841,0.00191,123.78,0,0,0,0,1,0,0,-4.45,26.19,4.48,-26.3,0,0,0,0
60545,60548,0.002122,0.011624,0.00267,122.5,0,0,0,0,1,0,0,2.27,9.03,-2.27,-9.3,0,0,0,0
60546,60547,0.000217,0.00111,0,0,0,0,0,0,1,0,0,-60.85,-7.18,60.86,7.22,0,0,0,0
60547,60754,0.001363,0.005784,0.00367,148.04,0,0,0,0,1,0,0,-20.65,-3.74,20.66,3.38,0,0,0,0
60547,60832,0.007411,0.038337,0.02009,166.14,0,0,0,0,1,0,0,-40.21,-3.48,40.33,2.01,0,0,0,0
60548,60762,0.004252,0.018824,0.01783,170.68,0,0,0,0,1,0,0,-53.51,4.77,53.63,-6.15,0,0,0,0
60550,60878,0.008174,0.037331,0.01008,187.78,0,0,0,0,1,0,0,-85.64,-9.05,86.23,10.69,0,0,0,0
60551,60636,0.002977,0.014167,0.00298,189.83,0,0,0,0,1,0,0,-98.14,-17.5,98.42,18.51,0,0,0,0
60777,60551,0.00984,0.030788,0.006,165.02,0,0,0,0,1,0,0,6.13,-9.75,-6.12,9.15,0,0,0,0
60552,60555,0.002815,0.012621,0.00193,134.84,0,0,0,0,1,0,0,-20.12,-10.8,20.14,10.67,0,0,0,0
60554,60553,0.001337,0.051766,0,170.05,0,0,1,0,1,0,0,-73.58,-2.1,73.65,4.76,0,0,0,0
60553,60556,0.00021,0.001144,0,0,0,0,0,0,1,0,0,-73.65,-4.76,73.66,4.82,0,0,0,0
60555,60554,0.005065,0.158188,0,83.81,0,0,1,0,1,0,0,-31.92,-2.87,31.97,4.44,0,0,0,0
60555,60554,0.005065,0.158188,0,83.81,0,0,1,0,1,0,0,-31.92,-2.87,31.97,4.44,0,0,0,0
60555,60554,0.005065,0.158188,0,83.81,0,0,1,0,1,0,0,-31.92,-2.87,31.97,4.44,0,0,0,0
60555,60560,0.001187,0.006652,0.01199,137.83,0,0,0,0,1,0,0,-24.7,-5.85,24.71,4.65,0,0,0,0
60586,60555,0.006521,0.03559,0.00801,164.77,0,0,0,0,1,0,0,-37.05,-0.09,37.14,-0.27,0,0,0,0
60556,60710,0.006541,0.063336,0.2931,561.91,0,0,0,0,1,0,0,-129.11,2.13,130.16,-23.01,0,0,0,0
60556,60749,0.009064,0.071919,0.1851,552.8,0,0,0,0,1,0,0,-108.14,-12.61,109.14,0.69,0,0,0,0
60573,60557,0.010442,0.043514,0.02708,191.58,0,0,0,0,1,0,0,105.17,-10.24,-104.04,12.15,0,0,0,0
60558,60559,0.000274,0.001162,0,0,0,0,0,0,1,0,0,38.73,9.48,-38.72,-9.46,0,0,0,0
60560,60564,0.005916,0.031593,0.00479,167.55,0,0,0,0,1,0,0,15.39,-8.68,-15.37,8.28,0,0,0,0
60570,60560,0.007614,0.036305,0.09043,179.54,0,0,0,0,1,0,0,52.91,-8.87,-52.71,0.43,0,0,0,0
60561,60562,0.000225,0.001191,0,0,0,0,0,0,1,0,0,19.08,5.97,-19.08,-5.97,0,0,0,0
60561,60777,0.006436,0.038319,0.01575,183.32,0,0,0,0,1,0,0,-74.32,-3.58,74.67,3.98,0,0,0,0
60563,60564,0.00023,0.00106,0,0,0,0,0,0,1,0,0,-19.45,-2.57,19.45,2.57,0,0,0,0
60563,60565,0.000237,0.001188,0,0,0,0,0,0,1,0,0,19.45,2.57,-19.45,-2.56,0,0,0,0
60659,60566,0.005732,0.031909,0.00535,185.66,0,0,0,0,1,0,0,78.91,16.45,-78.57,-15.16,0,0,0,0
60567,60576,0.00473,0.019691,0.00148,136.53,0,0,0,0,1,0,0,11.9,9.4,-11.89,-9.52,0,0,0,0
60582,60567,0.007607,0.034768,0.01614,161.09,0,0,0,0,1,0,0,37.07,10.25,-36.97,-11.55,0,0,0,0
60584,60568,0.010185,0.046398,0.01532,153.62,0,0,0,0,1,0,0,21.39,-1.62,-21.34,0.25,0,0,0,0
60569,60570,0.000273,0.001123,0,0,0,0,0,0,1,0,0,-12.27,-1.77,12.27,1.77,0,0,0,0
60569,60571,0.000293,0.001151,0,0,0,0,0,0,1,0,0,12.27,1.77,-12.27,-1.77,0,0,0,0
60569,60572,0.000278,0.001064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60570,60643,0.033435,0.155565,0.03412,183.51,0,0,0,0,1,0,0,-73.49,9.59,75.26,-4.95,0,0,0,0
70138,60570,0.021722,0.120737,0.04354,189.64,0,0,0,0,1,0,0,82.98,9.72,-81.59,-6.66,0,0,0,0
60579,60573,0.007657,0.03345,0.00959,186.25,0,0,0,0,1,0,0,-83.49,4.16,84.01,-2.85,0,0,0,0
60573,60768,0.027787,0.107923,0.12268,223.18,0,0,0,0,1,0,0,-91.54,1.59,93.82,-5.69,0,0,0,0
60573,60768,0.027787,0.107923,0.12268,223.18,0,0,0,0,1,0,0,-91.54,1.59,93.82,-5.69,0,0,0,0
60573,60768,0.027787,0.107923,0.12268,223.18,0,0,0,0,1,0,0,-91.54,1.59,93.82,-5.69,0,0,0,0
60574,60575,0.000236,0.001032,0,0,0,0,0,0,1,0,0,39.65,14.65,-39.65,-14.63,0,0,0,0
60659,60574,0.004188,0.024672,0.00467,179.62,0,0,0,0,1,0,0,62.8,10.27,-62.65,-9.89,0,0,0,0
60574,60787,0.01106,0.040213,0.0051,174.54,0,0,0,0,1,0,0,-19.65,-11.25,19.7,10.87,0,0,0,0
60576,60659,0.009687,0.045565,0.02124,178.91,0,0,0,0,1,0,0,-65.91,-10.57,66.3,10.09,0,0,0,0
60577,60578,0.000267,0.001112,0,0,0,0,0,0,1,0,0,-32.95,-1.78,32.96,1.79,0,0,0,0
60580,60581,0.000231,0.001125,0,0,0,0,0,0,1,0,0,32.72,5.39,-32.72,-5.38,0,0,0,0
60580,60582,0.000212,0.001076,0,0,0,0,0,0,1,0,0,-32.72,-5.39,32.72,5.4,0,0,0,0
60787,60582,0.002815,0.010516,0.00763,178.35,0,0,0,0,1,0,0,69.93,15.29,-69.8,-15.65,0,0,0,0
60583,60588,0.015224,0.06718,0.0598,145.71,0,0,0,0,1,0,0,-7.76,-1.86,7.77,-4.38,0,0,0,0
60583,60589,0.012777,0.043713,0.00507,164.13,0,0,0,0,1,0,0,-49.42,1,49.72,-0.52,0,0,0,0
60584,60585,0.00021,0.001169,0,0,0,0,0,0,1,0,0,7.83,2.47,-7.83,-2.47,0,0,0,0
60584,60586,0.007374,0.036599,0.01997,160.54,0,0,0,0,1,0,0,-29.22,-0.85,29.28,-0.91,0,0,0,0
60587,60832,0.010712,0.043478,0.14643,172.48,0,0,0,0,1,0,0,-55.11,-4.97,55.42,-8.86,0,0,0,0
60588,60593,0.0291,0.114705,0.04368,153.25,0,0,0,0,1,0,0,-15.51,3.41,15.59,-7.69,0,0,0,0
60589,60591,0.027835,0.08461,0.08403,152.38,0,0,0,0,1,0,0,28.72,-2.45,-28.5,-5.74,0,0,0,0
60589,60650,0.024028,0.104857,0.1098,197.21,0,0,0,0,1,0,0,-121.24,23.09,124.75,-19.5,0,0,0,0
60590,60595,0.017684,0.078922,0.11331,182.7,0,0,0,0,1,0,0,-70.9,2.43,71.78,-10.24,0,0,0,0
