GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
40960,205.49,50.99,105.02,-22.9,1.0025,226.92,1,206.33,74.07,0,0,0,0,0,0,0,0,0,0,206.3333,0,0,0,0
40961,205.49,50.99,105.02,-22.9,1.004,217.56,1,206.33,49.77,0,0,0,0,0,0,0,0,0,0,206.3333,0,0,0,0
40962,0,0,105.02,-22.9,1.0368,239.42,0,206.33,87.83,0,0,0,0,0,0,0,0,0,0,206.3333,0,0,0,0
40963,205.49,50.99,105.02,-22.9,1.004,209.77,1,206.33,47.07,0,0,0,0,0,0,0,0,0,0,206.33,0,0,0,0
40964,0,0,105.02,-22.9,1.0368,254.34,0,206.33,96.47,0,0,0,0,0,0,0,0,0,0,206.3333,0,0,0,0
40966,7.63,0,0,0,1.04,12.6,1,7.63,7.63,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0
40969,189.28,-21.1,96.74,-21.1,1.0262,199.26,1,190.05,90.68,0,0,0,0,0,0,0,0,0,0,190.05,0,0,0,0
40970,189.28,-21.1,96.74,-21.1,1.026,231.88,1,190.05,61.33,0,0,0,0,0,0,0,0,0,0,190.05,0,0,0,0
40971,189.28,-21.1,96.74,-21.1,1.0261,246.85,1,190.05,65.33,0,0,0,0,0,0,0,0,0,0,190.05,0,0,0,0
40972,189.28,-21.1,96.74,-21.1,1.0267,275.33,1,190.05,78.5,0,0,0,0,0,0,0,0,0,0,190.05,0,0,0,0
40973,189.28,-21.1,96.74,-21.1,1.0256,243.59,1,190.05,24.38,0,0,0,0,0,0,0,0,0,0,190.05,0,0,0,0
40974,189.28,-21.1,96.74,-21.1,1.0262,220.57,1,190.05,66.87,0,0,0,0,0,0,0,0,0,0,190.05,0,0,0,0
40976,11,0,0,0,1.0273,11.05,1,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
40977,7.8,0,0,0,1.0272,11.27,1,7.8,7.8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
40984,173.23,29.4,66.52,-8.49,1.0263,251.98,1,173.23,173.23,0,0,0,0,0,0,0,0,0,0,173.2333,0,0,0,0
40985,90.55,29.4,66.52,-8.49,1.0273,259.85,1,90.55,90.55,0,0,0,0,0,0,0,0,0,0,173.2333,0,0,0,0
40986,142.76,29.4,66.52,-8.49,1.0265,195.26,1,142.76,142.76,0,0,0,0,0,0,0,0,0,0,173.2333,0,0,0,0
40987,131.55,29.4,66.52,-8.49,1.0262,234.88,1,131.55,131.55,0,0,0,0,0,0,0,0,0,0,173.23,0,0,0,0
40988,0,0,66.52,-8.49,1.0241,191.18,0,173.23,27.82,0,0,0,0,0,0,0,0,0,0,173.23,0,0,0,0
40989,0,0,66.52,-8.49,1.0241,234.62,0,173.23,49.66,0,0,0,0,0,0,0,0,0,0,173.23,0,0,0,0
40990,0,0,0,0,1.04,37.93,0,32,7.12,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
40993,0,0,120.97,-26.38,1.0322,250.7,0,237.67,27.21,0,0,0,0,0,0,0,0,0,0,237.67,0,0,0,0
40994,84.5,120.97,120.97,-26.38,1.0396,298.53,1,237.67,81.02,0,0,0,0,0,0,0,0,0,0,237.6667,0,0,0,0
40995,0,0,120.97,-26.38,1.0322,240.2,0,237.67,45.83,0,0,0,0,0,0,0,0,0,0,237.6667,0,0,0,0
40996,9.97,0,0,0,1.04,21.24,1,9.97,9.97,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0
40997,15.61,0,0,0,1.04,27.38,1,15.61,15.61,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0
41000,33.95,117.34,117.34,-25.59,1.0409,263.85,1,230.53,30.57,0,0,0,0,0,0,0,0,0,0,230.53,0,0,0,0
41001,0,0,117.34,-25.59,1.0324,260.16,0,230.53,47.85,0,0,0,0,0,0,0,0,0,0,230.53,0,0,0,0
41002,0,0,117.34,-25.59,1.0324,296.19,0,230.53,114.46,0,0,0,0,0,0,0,0,0,0,230.5333,0,0,0,0
41005,11.6,0,0,0,1.0388,17.08,1,11.6,11.6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
41009,116.48,21.08,111.03,-24.21,1.0272,237.86,1,218.13,43.38,0,0,0,0,0,0,0,0,0,0,218.13,0,0,0,0
41010,217.25,21.08,111.03,-24.21,1.027,281.77,1,218.13,69.98,0,0,0,0,0,0,0,0,0,0,218.1333,0,0,0,0
41011,217.25,21.08,111.03,-24.21,1.0268,261.25,1,218.13,103.98,0,0,0,0,0,0,0,0,0,0,218.1333,0,0,0,0
41014,0,0,0,0,0.9971,23.19,0,19,4.43,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
41016,11.82,0,0,0,1.04,18.07,1,11.82,11.82,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
41017,7.28,-1.44,2.13,-1.44,1.04,13.94,1,7.28,7.28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
50360,229.9,42.75,117.49,-25.62,1.0285,272.47,1,230.83,49.16,0,0,0,0,0,0,0,0,0,0,230.8333,0,0,0,0
50361,0,0,117.49,-25.62,1.0221,288.13,0,230.83,84.1,0,0,0,0,0,0,0,0,0,0,230.8333,0,0,0,0
50362,196.76,42.75,117.49,-25.62,1.0273,250.65,1,230.83,43.57,0,0,0,0,0,0,0,0,0,0,230.8333,0,0,0,0
50363,229.9,42.75,117.49,-25.62,1.0264,319,1,230.83,59.65,0,0,0,0,0,0,0,0,0,0,230.8333,0,0,0,0
50364,0,0,117.49,-25.62,1.0221,236.59,0,230.83,69.33,0,0,0,0,0,0,0,0,0,0,230.83,0,0,0,0
50365,229.9,42.75,117.49,-25.62,1.0283,307.38,1,230.83,61.14,0,0,0,0,0,0,0,0,0,0,230.8333,0,0,0,0
50366,7.47,3.82,3.82,-0.83,1.0268,8.38,1,7.5,3.27,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
50367,57.86,27.07,27.07,-7.09,1.046,67.92,1,58.1,6.34,0,0,0,0,0,0,0,0,0,0,58.1,0,0,0,0
50369,0,0,3.77,-0.82,1.0172,8.16,0,7.4,2.56,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0
50369,0,0,6.36,-1.39,1.0172,13.79,0,12.5,4.19,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
50369,12.45,-1.39,6.36,-1.39,1.0172,13.84,1,12.5,5.55,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
50374,43.22,6.35,22.09,-4.82,1.0053,63.81,1,43.4,7.86,0,0,0,0,0,0,0,0,0,0,43.4,0,0,0,0
50374,43.22,6.35,22.09,-4.82,1.0053,47.29,1,43.4,9.34,0,0,0,0,0,0,0,0,0,0,43.4,0,0,0,0
50375,43.22,6.35,22.09,-4.82,1.0047,61.25,1,43.4,11.55,0,0,0,0,0,0,0,0,0,0,43.4,0,0,0,0
50375,43.22,6.35,22.09,-4.82,1.0047,64.31,1,43.4,17.86,0,0,0,0,0,0,0,0,0,0,43.4,0,0,0,0
50376,43.22,12.71,22.09,-4.82,1.0071,62.05,1,43.4,13.61,0,0,0,0,0,0,0,0,0,0,43.4,0,0,0,0
50379,11.93,-0.74,5.76,-0.74,1.0212,19.04,1,11.93,11.93,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
50379,15,-0.74,5.76,-0.74,1.0212,15,1,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
50382,495.45,35.11,232.77,-60.94,1.0438,528.2,1,499.5,191.6,0,0,0,0,0,0,0,0,0,0,499.5,0,0,0,0
50385,816.67,-100.04,382.12,-100.04,1.0159,936.79,1,820,114.27,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0
50386,816.67,-100.04,382.12,-100.04,1.0192,866.59,1,820,100.66,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0
50387,0,0,3.26,-0.85,0.9881,8.81,0,7,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
50387,6.97,3.26,3.26,-0.85,0.9881,9.59,1,7,3.14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
50390,16.05,0,0,0,1.0485,26.66,1,16.05,16.05,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0
50390,17.46,0,0,0,1.0485,29.58,1,17.46,17.46,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0
50391,9.49,0,0,0,1.0484,21,1,9.49,9.49,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
50393,0,0,0,0,1.0031,13.9,0,12.5,2.63,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
50393,10.08,0,0,0,1.0031,12.66,1,10.08,10.08,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
50397,523.59,-59.59,244.99,-64.14,1.0172,592.39,1,525.73,69.07,0,0,0,0,0,0,0,0,0,0,525.73,0,0,0,0
50398,523.6,-59.59,244.99,-64.14,1.0122,587.41,1,525.73,171.46,0,0,0,0,0,0,0,0,0,0,525.7333,0,0,0,0
50399,523.6,-59.59,244.99,-64.14,1.0138,585.95,1,525.73,55.82,0,0,0,0,0,0,0,0,0,0,525.7333,0,0,0,0
50402,215.45,19.3,110.11,-24.01,1.0118,221.08,1,216.33,98.11,0,0,0,0,0,0,0,0,0,0,216.33,0,0,0,0
50403,215.45,19.3,110.11,-24.01,1.0113,244.92,1,216.33,86.51,0,0,0,0,0,0,0,0,0,0,216.33,0,0,0,0
50404,215.45,19.3,110.11,-24.01,1.011,270.36,1,216.33,23.48,0,0,0,0,0,0,0,0,0,0,216.3333,0,0,0,0
50409,160.85,43.35,43.35,-29.3,0.9953,257.91,1,160.85,160.85,0,0,0,0,0,0,0,0,0,0,203.5,0,0,0,0
50412,0,0,5.16,-1.12,1.045,10.13,0,10.13,1.44,0,0,0,0,0,0,0,0,0,0,10.1333,0,0,0,0
50412,10.09,5.16,5.16,-1.12,1.045,10.13,1,10.13,3.93,0,0,0,0,0,0,0,0,0,0,10.1333,0,0,0,0
50413,10.09,5.16,5.16,-1.12,1.07,11.26,1,10.13,3.53,0,0,0,0,0,0,0,0,0,0,10.1333,0,0,0,0
50418,103.88,-12.72,48.6,-12.72,1.0324,104.39,1,104.3,38.32,0,0,0,0,0,0,0,0,0,0,104.3,0,0,0,0
50419,103.88,-12.72,48.6,-12.72,1.0323,142.9,1,104.3,11.58,0,0,0,0,0,0,0,0,0,0,104.3,0,0,0,0
50421,91.74,21.73,21.73,-14.69,0.9912,114.57,1,91.74,91.74,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0
50424,69.72,35.63,35.63,-7.77,1.027,78.26,1,70,14.53,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
50424,69.72,35.63,35.63,-7.77,1.027,71.69,1,70,28.54,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
50433,127.66,-20.74,30.67,-20.74,0.988,171,1,127.66,127.66,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0
50434,0,0,4.03,-2.72,1.0398,21.1,0,18.9,5.25,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,0
50437,0,0,7.13,-1.55,1.0192,14.26,0,14,6.41,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
50437,0,0,7.13,-1.55,1.0192,14.03,0,14,3.26,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
50437,13.94,7.13,7.13,-1.55,1.0192,17.81,1,14,5.09,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
50440,45.32,9.7,21.2,-5.55,1.0062,48.33,1,45.5,7.01,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0
50440,45.32,9.7,21.2,-5.55,1.0062,50.9,1,45.5,6.16,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0
50441,45.32,9.7,21.2,-5.55,1.0056,67.5,1,45.5,9.06,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0
50441,45.32,9.7,21.2,-5.55,1.0056,46.46,1,45.5,6.77,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,0
50442,31.67,14.82,14.82,-3.88,1.0099,39.85,1,31.8,12,0,0,0,0,0,0,0,0,0,0,31.8,0,0,0,0
50443,70.71,3.82,36.14,-7.88,1.0241,83,1,71,9.96,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0
50443,70.71,3.82,36.14,-7.88,1.0241,99.97,1,71,7.41,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0
50443,70.71,3.82,36.14,-7.88,1.0241,97.4,1,71,14.4,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0
50443,92.66,3.82,47.35,-10.33,1.0241,97.48,1,93.03,39.86,0,0,0,0,0,0,0,0,0,0,93.0333,0,0,0,0
50443,92.65,3.82,47.35,-10.33,1.0241,97.78,1,93.03,35.42,0,0,0,0,0,0,0,0,0,0,93.03,0,0,0,0
50443,92.65,3.82,47.35,-10.33,1.0241,101.45,1,93.03,24.51,0,0,0,0,0,0,0,0,0,0,93.03,0,0,0,0
50448,516.54,241.69,241.69,-63.28,1.0307,609.96,1,518.65,245.71,0,0,0,0,0,0,0,0,0,0,518.65,0,0,0,0
50449,0,0,241.69,-63.28,1.0289,582.83,0,518.65,136.8,0,0,0,0,0,0,0,0,0,0,518.65,0,0,0,0
50451,15.93,8.14,8.14,-1.78,1.0415,20.34,1,16,7.38,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
50451,15.93,8.14,8.14,-1.78,1.0415,20.83,1,16,3.67,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
50451,15.93,8.14,8.14,-1.78,1.0415,16.4,1,16,6.02,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
50457,0,0,20.36,-4.44,1.0427,54.24,0,40,14.48,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
50457,39.84,-4.44,20.36,-4.44,1.0427,45.15,1,40,5.98,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
50458,30.16,-2.48,-2.48,-2.48,1.0412,60.52,1,30.16,30.16,0,0,0,0,0,0,0,0,0,0,50.6,0,0,0,0
50458,39.06,-2.48,-2.48,-2.48,1.0412,63.42,1,39.06,39.06,0,0,0,0,0,0,0,0,0,0,50.6,0,0,0,0
50458,43.01,-2.48,-2.48,-2.48,1.0412,56.83,1,43.01,43.01,0,0,0,0,0,0,0,0,0,0,50.6,0,0,0,0
53215,0,0,215.29,-56.36,1.0319,519.26,0,462,112.42,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0
53216,81.26,-56.36,215.29,-56.36,0.9775,571.3,1,462,74.49,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0
53217,144.41,-56.36,215.29,-56.36,0.9714,527.57,1,462,137.64,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0
53218,63.07,-56.36,215.29,-56.36,0.9778,533.99,1,462,56.3,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0
53222,15,-0.74,5.76,-0.74,1.0212,15.01,1,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
53222,13.03,-0.74,5.76,-0.74,1.0212,18.98,1,13.03,13.03,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
53223,8.14,-0.46,3.57,-0.46,1.0216,9.34,1,8.14,8.14,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0
53223,7.44,-0.46,3.57,-0.46,1.0216,10.61,1,7.44,7.44,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0
53224,4.59,-0.46,3.57,-0.46,1.018,10.88,1,4.59,4.59,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0
53224,6.42,-0.39,3.07,-0.39,1.018,8,1,6.42,6.42,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
53226,0,0,10.74,-7.26,1.0192,65.04,0,50.4,21.43,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0
53233,255.96,119.76,119.76,-31.35,1.0236,328.25,1,257,53.25,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0
53236,7.54,-0.92,3.53,-0.92,1.0192,7.57,1,7.57,2.42,0,0,0,0,0,0,0,0,0,0,7.5667,0,0,0,0
53236,7.54,-0.92,3.53,-0.92,1.0192,8.81,1,7.57,2.91,0,0,0,0,0,0,0,0,0,0,7.5667,0,0,0,0
53236,0,0,3.53,-0.92,1.0192,7.57,0,7.57,3.33,0,0,0,0,0,0,0,0,0,0,7.5667,0,0,0,0
53236,0,0,3.53,-0.92,1.0192,11.35,0,7.57,2.31,0,0,0,0,0,0,0,0,0,0,7.5667,0,0,0,0
53236,0,0,3.53,-0.92,1.0192,7.69,0,7.57,2.16,0,0,0,0,0,0,0,0,0,0,7.5667,0,0,0,0
53236,0,0,3.53,-0.92,1.0192,10.47,0,7.57,1.19,0,0,0,0,0,0,0,0,0,0,7.57,0,0,0,0
53241,105.57,53.95,53.95,-11.77,1.0108,126.63,1,106,20.11,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0
53242,88.47,45.22,45.22,-9.86,1.0078,112.21,1,88.83,28.75,0,0,0,0,0,0,0,0,0,0,88.8333,0,0,0,0
53243,88.47,45.22,45.22,-9.86,1.009,116.81,1,88.83,11.67,0,0,0,0,0,0,0,0,0,0,88.8333,0,0,0,0
53244,88.47,45.22,45.22,-9.86,1.0078,89.53,1,88.83,28.97,0,0,0,0,0,0,0,0,0,0,88.8333,0,0,0,0
53246,43.82,-3.07,22.4,-4.88,1.04,51.43,1,44,14.63,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
53246,43.82,-3.07,22.4,-4.88,1.04,50.83,1,44,5.74,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
53248,0,0,7.64,-1.67,1.043,20.75,0,15,4.3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
53248,14.94,7.64,7.64,-1.67,1.043,16.83,1,15,4.29,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
53248,14.94,7.64,7.64,-1.67,1.043,20.84,1,15,4.47,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
53253,215.79,67.79,110.28,-24.05,1.0353,234.66,1,216.67,54.19,0,0,0,0,0,0,0,0,0,0,216.6667,0,0,0,0
53254,0,0,110.28,-24.05,1.02,233.41,0,216.67,99.94,0,0,0,0,0,0,0,0,0,0,216.6667,0,0,0,0
53255,215.79,67.79,110.28,-24.05,1.0375,266.29,1,216.67,106.57,0,0,0,0,0,0,0,0,0,0,216.67,0,0,0,0
53261,158.85,68.95,81.19,-17.7,1.0814,207.41,1,159.5,74.28,0,0,0,0,0,0,0,0,0,0,159.5,0,0,0,0
53263,0,0,0,0,1.0117,20.65,0,20.2,2.11,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0
53263,12,0,0,0,1.0117,13.28,1,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
53264,7.55,0,0,0,1.0113,12.68,1,7.55,7.55,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
53264,7.5,0,0,0,1.0113,7.5,1,7.5,7.5,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
53268,149.39,-16.65,76.35,-16.65,1.0065,170.78,1,150,57.76,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0
53269,6.82,3.49,3.49,-0.76,1.01,8.65,1,6.85,3.35,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0
53269,6.82,3.49,3.49,-0.76,1.01,6.99,1,6.85,3.02,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0
53270,100,21.3,21.3,-14.4,1.038,123.72,1,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
53277,92.38,-14.75,21.81,-14.75,1.0199,110.95,1,92.38,92.38,0,0,0,0,0,0,0,0,0,0,102.4,0,0,0,0
53279,30.28,-3.37,15.47,-3.37,1.0192,44.22,1,30.4,6.61,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0
53279,30.28,-3.37,15.47,-3.37,1.0192,30.78,1,30.4,11.91,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0
53279,30.28,-3.37,15.47,-3.37,1.0192,35.27,1,30.4,4.05,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0
53279,0,0,15.47,-3.37,1.0192,37.6,0,30.4,14.19,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0
53284,26.89,13.74,13.74,-3,1.0378,30.8,1,27,7.28,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
53285,26.89,13.74,13.74,-3,1.0378,30.26,1,27,7.78,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
53288,0,0,23.67,-5.16,1.04,50.61,0,46.5,19.32,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0
53289,46.31,-5.16,23.67,-5.16,1.028,54.21,1,46.5,8.05,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0
53289,46.31,-5.16,23.67,-5.16,1.028,68.5,1,46.5,22.95,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0
53289,46.31,-5.16,23.67,-5.16,1.028,53.54,1,46.5,8.75,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0
53292,142.92,0.91,73.04,-15.93,1.0153,170.23,1,143.5,71.52,0,0,0,0,0,0,0,0,0,0,143.5,0,0,0,0
53293,142.92,0.91,73.04,-15.93,1.0159,206.52,1,143.5,28.64,0,0,0,0,0,0,0,0,0,0,143.5,0,0,0,0
53297,814.78,-99.81,381.23,-99.81,1.0257,931.25,1,818.1,206.26,0,0,0,0,0,0,0,0,0,0,818.1,0,0,0,0
53298,288.48,-99.81,381.23,-99.81,1.0232,972.38,1,818.1,276.49,0,0,0,0,0,0,0,0,0,0,818.1,0,0,0,0
53300,43.36,0,0,0,1.04,62.82,1,43.36,43.36,0,0,0,0,0,0,0,0,0,0,52.2,0,0,0,0
53301,4.59,0,0,0,1.0192,8.8,1,4.59,4.59,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
53301,23.18,0,0,0,1.0192,43.93,1,23.18,23.18,0,0,0,0,0,0,0,0,0,0,30.6,0,0,0,0
53303,8.17,-0.91,4.17,-0.91,1.0143,9.42,1,8.2,3.83,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0
53303,8.17,-0.91,4.17,-0.91,1.0143,9.21,1,8.2,2.94,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0
53303,8.17,-0.91,4.17,-0.91,1.0143,8.2,1,8.2,1.97,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0
53303,33.36,-2.1,17.05,-3.72,1.0143,35.98,1,33.5,6.61,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0,0
53303,33.36,-2.1,17.05,-3.72,1.0143,39.34,1,33.5,4.34,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0,0
53305,51.12,-5.7,26.13,-5.7,1.04,69.47,1,51.33,7.91,0,0,0,0,0,0,0,0,0,0,51.33,0,0,0,0
53305,51.12,-5.7,26.13,-5.7,1.04,77,1,51.33,13.83,0,0,0,0,0,0,0,0,0,0,51.33,0,0,0,0
53305,51.12,-5.7,26.13,-5.7,1.04,70.12,1,51.33,22.43,0,0,0,0,0,0,0,0,0,0,51.3333,0,0,0,0
60629,0,0,42.81,-28.94,1.0258,301.5,0,201,49.5,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0
60631,71.04,-11.11,18.56,-12.55,1.028,87.15,1,71.04,71.04,0,0,0,0,0,0,0,0,0,0,87.15,0,0,0,0
60631,63.78,-11.11,18.56,-12.55,1.028,97.38,1,63.78,63.78,0,0,0,0,0,0,0,0,0,0,87.15,0,0,0,0
60635,37.85,-4.22,19.34,-4.22,1.0305,38,1,38,12.33,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
60635,37.85,-4.22,19.34,-4.22,1.0305,43.48,1,38,9.36,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
60635,5.5,-4.22,19.34,-4.22,1.0305,51.15,1,38,4.94,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
60635,37.85,-4.22,19.34,-4.22,1.0305,55.32,1,38,13.83,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
60635,6.52,-4.22,19.34,-4.22,1.0305,44.87,1,38,5.96,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
60635,25.94,-4.22,19.34,-4.22,1.0305,50.57,1,38,6.45,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
60646,180.88,64.01,64.01,-43.27,1.0375,351.65,1,180.88,180.88,0,0,0,0,0,0,0,0,0,0,300.5,0,0,0,0
60651,167.95,53.68,53.68,-36.29,1.038,347.48,1,167.95,167.95,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0
60656,167.96,42.49,42.49,-28.73,1.0329,244.73,1,167.96,167.96,0,0,0,0,0,0,0,0,0,0,199.5,0,0,0,0
60662,542.89,101.42,254.02,-66.5,1.0295,598.49,1,545.1,234.92,0,0,0,0,0,0,0,0,0,0,545.1,0,0,0,0
60663,542.89,101.42,254.02,-66.5,1.0244,593.17,1,545.1,143.32,0,0,0,0,0,0,0,0,0,0,545.1,0,0,0,0
60664,542.89,101.42,254.02,-66.5,1.0295,688.1,1,545.1,233.56,0,0,0,0,0,0,0,0,0,0,545.1,0,0,0,0
60668,200,42.6,42.6,-28.8,1.0197,255.79,1,200,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0
60670,65.88,33.67,33.67,-7.34,1.0266,72.58,1,66.15,22.6,0,0,0,0,0,0,0,0,0,0,66.15,0,0,0,0
60670,65.88,33.67,33.67,-7.34,1.0266,80.9,1,66.15,25.24,0,0,0,0,0,0,0,0,0,0,66.15,0,0,0,0
60670,65.88,33.67,33.67,-7.34,1.0266,85.16,1,66.15,12.16,0,0,0,0,0,0,0,0,0,0,66.15,0,0,0,0
60670,65.88,33.67,33.67,-7.34,1.0266,86.81,1,66.15,17.64,0,0,0,0,0,0,0,0,0,0,66.15,0,0,0,0
60670,65.88,33.67,33.67,-7.34,1.0266,66.87,1,66.15,6.79,0,0,0,0,0,0,0,0,0,0,66.15,0,0,0,0
60670,65.88,33.67,33.67,-7.34,1.0266,94.42,1,66.15,7.81,0,0,0,0,0,0,0,0,0,0,66.15,0,0,0,0
60677,190.92,89.33,89.33,-23.39,1.0088,275.73,1,191.7,30.79,0,0,0,0,0,0,0,0,0,0,191.7,0,0,0,0
60678,59.06,27.63,27.63,-7.23,1.0057,71.21,1,59.3,24.79,0,0,0,0,0,0,0,0,0,0,59.3,0,0,0,0
60679,64.44,-7.89,30.15,-7.89,1.04,87.13,1,64.7,19.09,0,0,0,0,0,0,0,0,0,0,64.7,0,0,0,0
60679,64.44,-7.89,30.15,-7.89,1.04,87.23,1,64.7,28.1,0,0,0,0,0,0,0,0,0,0,64.7,0,0,0,0
60686,57.03,32.79,110.44,-24.08,1.0132,269.88,1,216.97,53.85,0,0,0,0,0,0,0,0,0,0,216.975,0,0,0,0
60687,0,0,110.44,-24.08,1.0231,221.08,0,216.97,99.74,0,0,0,0,0,0,0,0,0,0,216.98,0,0,0,0
60688,102.52,32.79,110.44,-24.08,1.014,248.61,1,216.97,99.34,0,0,0,0,0,0,0,0,0,0,216.98,0,0,0,0
60689,0,0,110.44,-24.08,1.0231,261.76,0,216.97,100.25,0,0,0,0,0,0,0,0,0,0,216.975,0,0,0,0
60690,58.5,32.79,71.41,-15.57,1.0147,152.84,1,140.3,56.45,0,0,0,0,0,0,0,0,0,0,140.3,0,0,0,0
