BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
53086,1,0,0,0,0,11,1.0063098,-61.221512,115,1,1.1,0.9,21.63,0.36,0,0
53087,1,27.05,5.29,0,0,11,1.0061931,-61.238386,115,1,1.1,0.9,21.64,0.36,0,0
53088,1,0,0,0,0,11,1.0079568,-61.113551,115,1,1.1,0.9,21.61,0.38,0,0
53089,1,20.27,10.06,0,0,11,1.0077832,-61.125451,115,1,1.1,0.9,21.61,0.38,0,0
53090,1,0,0,0,0,11,1.0215275,-60.416501,115,1,1.1,0.9,21.48,0.29,0,0
53091,1,14.19,4.61,0,0,11,1.0214488,-60.423687,115,1,1.1,0.9,21.48,0.29,0,0
53092,1,0,0,0,0,11,1.0216104,-60.408487,115,1,1.1,0.9,21.47,0.29,0,0
53093,1,0,0,0,0,11,1.0290284,-75.093956,115,1,1.1,0.9,22.37,0.1,0,0
53094,1,18.61,4.86,0,0,11,1.0289357,-75.104367,115,1,1.1,0.9,22.37,0.1,0,0
53095,1,40.38,10.27,0,0,11,1.0072065,-60.8943,115,1,1.1,0.9,21.59,0.38,0,0
53096,1,0,0,0,0,11,1.0074447,-60.869383,115,1,1.1,0.9,21.58,0.37,0,0
53097,1,40.38,11.84,0,0,11,1.0128459,-60.132301,115,1,1.1,0.9,21.45,0.34,0,0
53098,1,0,0,0,0,11,1.0130698,-60.109939,115,1,1.1,0.9,21.44,0.34,0,0
53099,1,0,0,0,0,11,1.0212218,-75.573077,115,1,1.1,0.9,22.51,0.13,0,0
53100,1,3.5,1.02,0,0,11,1.0212039,-75.574901,115,1,1.1,0.9,22.52,0.13,0,0
53101,1,0,0,0,0,11,1.0092241,-60.733174,115,1,1.1,0.9,21.59,0.36,0,0
53102,1,18.91,2.93,0,0,11,1.009135,-60.745367,115,1,1.1,0.9,21.59,0.36,0,0
53103,1,0,0,0,0,11,1.0081168,-60.707787,115,1,1.1,0.9,21.55,0.36,0,0
53104,1,18.91,9.33,0,0,11,1.0079676,-60.718244,115,1,1.1,0.9,21.55,0.36,0,0
53105,1,12.15,0.3,0,0,11,1.016153,-60.134322,115,1,1.1,0.9,21.5,0.33,0,0
53106,1,0,0,0,0,11,1.0161911,-60.127073,115,1,1.1,0.9,21.5,0.33,0,0
53107,1,0,0,0,0,11,1.0115073,-60.408587,115,1,1.1,0.9,21.51,0.35,0,0
53108,1,21.83,3.51,0,0,11,1.0114219,-60.422732,115,1,1.1,0.9,21.52,0.35,0,0
53109,1,21.83,1.76,0,0,11,1.0128574,-60.164867,115,1,1.1,0.9,21.46,0.34,0,0
53110,1,0,0,0,0,11,1.0129284,-60.152038,115,1,1.1,0.9,21.45,0.34,0,0
53111,1,29.69,3.36,0,0,11,1.0116066,-60.409661,115,1,1.1,0.9,21.52,0.34,0,0
53112,1,21.71,3.73,0,0,11,1.0202869,-74.0246,115,1,1.1,0.9,22.38,0.09,0,0
53113,1,19.39,8.27,0,0,11,1.0167223,-74.22531,115,1,1.1,0.9,22.47,0.09,0,0
53114,1,4.08,0.55,0,0,11,1.0291422,-60.508505,115,1,1.1,0.9,21.4,0.12,0,0
53115,1,32.97,5.01,0,0,11,1.0136575,-60.491218,115,1,1.1,0.9,21.52,0.28,0,0
53116,1,0,0,0,0,11,1.0137868,-60.471408,115,1,1.1,0.9,21.52,0.28,0,0
53117,1,0,0,0,0,11,1.0152576,-75.311225,115,1,1.1,0.9,22.53,0.08,0,0
53118,1,5.41,1.1,0,0,11,1.0152315,-75.314374,115,1,1.1,0.9,22.53,0.08,0,0
53119,1,17.41,8.28,0,0,11,1.0087891,-60.50705,115,1,1.1,0.9,21.51,0.36,0,0
53120,1,8.05,1.89,0,0,11,1.0326883,-75.543535,115,1,1.1,0.9,22.4,0.1,0,0
53121,1,0,0,0,0,11,1.0097216,-60.463123,115,1,1.1,0.9,21.55,0.36,0,0
53122,1,43.14,27.25,0,0,11,1.0093065,-60.48614,115,1,1.1,0.9,21.56,0.37,0,0
53123,1,0,0,0,0,11,1.0120396,-60.314403,115,1,1.1,0.9,21.5,0.35,0,0
53124,1,43.14,20.47,0,0,11,1.0117283,-60.336591,115,1,1.1,0.9,21.5,0.36,0,0
53125,1,0,0,0,0,11,1.0141574,-60.271405,115,1,1.1,0.9,21.5,0.33,0,0
53126,1,6.37,1.08,0,0,11,1.0141316,-60.275452,115,1,1.1,0.9,21.5,0.33,0,0
53127,1,26.4,10.17,0,0,11,1.0122165,-60.439826,115,1,1.1,0.9,21.57,0.33,0,0
53128,1,26.4,10.94,0,0,11,1.0141514,-60.020959,115,1,1.1,0.9,21.47,0.35,0,0
53129,1,0,0,0,0,11,1.0265669,-60.859337,115,1,1.1,0.9,21.67,0.15,0,0
53130,1,6.77,2.69,0,0,11,1.0265264,-60.862867,115,1,1.1,0.9,21.68,0.15,0,0
53131,1,27.21,1.34,0,0,11,1.021475,-73.751545,115,1,1.1,0.9,22.29,0.1,0,0
53132,1,26.24,13.67,0,0,11,1.0125198,-74.247295,115,1,1.1,0.9,22.48,0.14,0,0
53133,1,0,0,0,0,11,1.01392,-60.00645,115,1,1.1,0.9,21.46,0.33,0,0
53134,1,40.62,7.86,0,0,11,1.013752,-60.030137,115,1,1.1,0.9,21.46,0.33,0,0
53135,1,0,0,0,0,11,1.0226228,-56.44607,230,1,1.1,0.9,21.3,0.29,0,0
53136,1,40.62,11.43,0,0,11,1.0193437,-59.077944,115,1,1.1,0.9,21.35,0.3,0,0
53137,1,18.17,1.6,0,0,11,1.0182078,-73.832445,115,1,1.1,0.9,22.48,0.06,0,0
53138,1,18.55,2.01,0,0,11,1.0206833,-73.171776,115,1,1.1,0.9,22.42,0.05,0,0
53139,1,35.98,10.25,0,58.5,11,1.041564,-61.543196,115,1,1.1,0.9,21.73,0.02,0,0
53140,1,0,0,0,0,11,1.016079,-59.487437,115,1,1.1,0.9,21.44,0.32,0,0
53141,1,35.98,7.9,0,0,11,1.0159138,-59.509785,115,1,1.1,0.9,21.45,0.32,0,0
53142,1,8.54,0.26,0,0,11,1.0270826,-73.541357,115,1,1.1,0.9,22.19,0.06,0,0
53143,1,18.98,7.5,0,0,11,1.0126477,-74.168335,115,1,1.1,0.9,22.49,0.13,0,0
53144,1,1.25,0.06,0,0,11,1.0161823,-74.113458,115,1,1.1,0.9,22.4,0.12,0,0
53145,1,18.98,5.73,0,0,11,1.0160797,-74.124631,115,1,1.1,0.9,22.4,0.12,0,0
53146,1,0,0,0,0,11,1.0162837,-74.102776,115,1,1.1,0.9,22.4,0.12,0,0
53147,1,16.99,3.02,0,0,11,1.0351455,-66.425364,115,1,1.1,0.9,22.14,-0.07,0,0
53148,1,35.8,11.26,0,0,11,1.0067402,-60.174832,115,1,1.1,0.9,21.49,0.39,0,0
53149,1,35.8,8.68,0,0,11,1.0235566,-60.437555,115,1,1.1,0.9,21.58,0.21,0,0
53150,1,35.8,11.74,0,0,11,1.0063379,-60.011587,115,1,1.1,0.9,21.48,0.39,0,0
53151,1,35.87,15.88,0,0,11,1.0237037,-71.334084,115,1,1.1,0.9,22.27,0.01,0,0
53152,1,0,0,0,0,11,1.0239483,-71.313824,115,1,1.1,0.9,22.27,0.01,0,0
53153,1,7.53,4.31,0,0,11,1.0293569,-53.360768,115,1,1.1,0.9,21.39,0.12,0,0
53154,1,25.79,2.79,0,0,11,1.0277898,-74.847883,115,1,1.1,0.9,22.34,0.1,0,0
53155,1,0,0,0,0,11,1.0278787,-74.83211,115,1,1.1,0.9,22.34,0.1,0,0
53156,1,0,0,0,0,11,1.0140475,-59.769895,115,1,1.1,0.9,21.52,0.24,0,0
53157,1,30.85,7.1,0,0,11,1.0138843,-59.787726,115,1,1.1,0.9,21.53,0.24,0,0
53158,1,0,0,0,0,11,1.0139487,-59.760637,115,1,1.1,0.9,21.52,0.24,0,0
53159,1,30.85,10.4,0,0,11,1.0113944,-59.822052,115,1,1.1,0.9,21.56,0.26,0,0
53160,1,0,0,0,0,11,1.0313061,-71.22864,115,1,1.1,0.9,22.45,-0.1,0,0
53161,1,12.65,4.28,0,0,11,1.0312387,-71.235096,115,1,1.1,0.9,22.45,-0.1,0,0
53162,1,0,0,0,0,11,1.031382,-71.220994,115,1,1.1,0.9,22.45,-0.1,0,0
53163,1,0,0,0,0,11,1.0313061,-71.22864,115,1,1.1,0.9,22.45,-0.1,0,0
53164,1,6.33,1.27,0,0,11,1.0314297,-70.685491,115,1,1.1,0.9,22.2,-0.04,0,0
53165,1,8.76,3.36,0,0,11,1.0124429,-59.030896,115,1,1.1,0.9,21.48,0.28,0,0
53166,1,0,0,0,0,11,1.0125014,-59.026487,115,1,1.1,0.9,21.48,0.28,0,0
53167,1,9.39,2.68,0,0,11,1.0225133,-59.254619,115,1,1.1,0.9,21.66,0.05,0,0
53168,1,0,0,0,0,11,1.0330993,-70.501102,115,1,1.1,0.9,22.16,-0.04,0,0
53169,1,0,0,0,0,11,1.0331139,-70.498496,115,1,1.1,0.9,22.16,-0.04,0,0
53170,1,4.52,0.53,0,0,11,1.0330812,-70.503501,115,1,1.1,0.9,22.16,-0.04,0,0
53171,1,3.48,0.5,0,0,11,1.0179294,-57.369605,115,1,1.1,0.9,21.48,0.22,0,0
53172,1,5.46,0.65,0,0,11,1.0384224,-69.227567,115,1,1.1,0.9,22.37,-0.15,0,0
53173,1,0,0,0,0,11,1.0384433,-69.224563,115,1,1.1,0.9,22.37,-0.15,0,0
53174,1,4.14,0.52,0,0,11,1.022194,-66.680267,115,1,1.1,0.9,21.88,-0.02,0,0
53175,1,32.51,15.24,0,0,11,1.0169562,-66.980347,115,1,1.1,0.9,21.95,0.04,0,0
53176,1,0,0,0,0,11,1.0256476,-53.965194,115,1,1.1,0.9,21.09,0.24,0,0
53177,1,9.61,5.43,0,0,11,1.025564,-53.970176,115,1,1.1,0.9,21.09,0.24,0,0
53178,1,26.13,7.34,0,0,11,1.0305814,-47.24488,115,1,1.1,0.9,20.6,0.27,0,0
53179,1,15.89,4.74,0,0,11,1.0201556,-55.870376,115,1,1.1,0.9,21.35,0.23,0,0
53180,1,0,0,0,0,11,1.008378,-51.527308,115,1,1.1,0.9,20.89,0.08,0,0
53181,1,24.14,7.48,0,0,11,1.0082517,-51.540087,115,1,1.1,0.9,20.89,0.08,0,0
53182,1,7.93,0.64,0,6,11,1.0216086,-55.784177,115,1,1.1,0.9,21.35,-0.02,0,0
53183,1,0,0,0,0,11,1.0324984,-65.41467,115,1,1.1,0.9,21.66,0.03,0,0
53184,1,0,0,0,0,11,1.0325464,-65.406721,115,1,1.1,0.9,21.65,0.03,0,0
53185,1,13.07,1.16,0,0,11,1.0324602,-65.422128,115,1,1.1,0.9,21.66,0.03,0,0
53186,1,17.96,1.65,0,0,11,1.0176997,-46.649305,115,1,1.1,0.9,20.53,0.11,0,0
53187,1,32.41,3.09,0,0,11,1.0129406,-47.510562,115,1,1.1,0.9,20.55,0.02,0,0
53188,1,32.41,12.65,0,0,11,1.0128437,-47.049374,115,1,1.1,0.9,20.55,0.08,0,0
53189,1,0,0,0,0,11,1.0235772,-53.329091,115,1,1.1,0.9,21.13,0.22,0,0
53190,1,8.64,2.07,0,0,11,1.0235375,-53.334184,115,1,1.1,0.9,21.13,0.22,0,0
53191,1,0,0,0,0,11,1.0315626,-63.717812,115,1,1.1,0.9,21.47,0.02,0,0
53192,1,0,0,0,0,11,1.0316694,-63.702425,115,1,1.1,0.9,21.46,0.02,0,0
53193,1,26.02,3.27,0,0,11,1.031456,-63.731485,115,1,1.1,0.9,21.47,0.02,0,0
53194,1,9.67,3.39,0,0,11,1.0309353,-45.195555,115,1,1.1,0.9,20.37,0.16,0,0
53195,1,0,0,0,0,11,1.0283041,-54.49735,115,1,1.1,0.9,21.13,0.2,0,0
53196,1,4.17,0.64,0,0,11,1.028289,-54.49965,115,1,1.1,0.9,21.13,0.2,0,0
53197,1,0,0,0,0,11,1.0283212,-54.494849,115,1,1.1,0.9,21.13,0.2,0,0
53198,1,10.25,1.25,0,0,11,1.034109,-44.844546,115,1,1.1,0.9,20.32,0.15,0,0
53199,1,0,0,0,0,11,1.0341496,-44.83823,115,1,1.1,0.9,20.32,0.15,0,0
53200,1,6.7,1.81,0,0,11,1.0102207,-54.711377,115,1,1.1,0.9,21.41,0.25,0,0
53201,1,0,0,0,0,11,1.0102583,-54.707253,115,1,1.1,0.9,21.41,0.25,0,0
53202,1,10.09,2.04,0,0,11,1.0199661,-49.294799,115,1,1.1,0.9,20.81,0.2,0,0
53203,1,35.71,17.84,0,0,11,1.0034685,-55.276482,115,1,1.1,0.9,21.51,0.28,0,0
53204,1,0,0,0,0,11,1.024635,-58.027236,115,1,1.1,0.9,21.46,0.06,0,0
53205,1,2.55,0.8,0,0,11,1.0246199,-58.028699,115,1,1.1,0.9,21.46,0.06,0,0
53206,1,0,0,0,0,11,1.0128043,-54.282597,115,1,1.1,0.9,21.35,0.24,0,0
53207,1,9.94,2.31,0,0,11,1.0127554,-54.288223,115,1,1.1,0.9,21.35,0.24,0,0
53208,1,0,0,0,0,11,1.0128571,-54.276772,115,1,1.1,0.9,21.35,0.24,0,0
53209,1,12.33,3.29,0,0,11,1.0293973,-53.076722,115,1,1.1,0.9,21.08,0.07,0,0
53210,1,7.05,1.75,0,0,11,1.0080497,-54.961925,115,1,1.1,0.9,21.46,0.26,0,0
53211,1,16.75,0.57,0,0,11,1.0306773,-46.179473,115,1,1.1,0.9,20.53,0.14,0,0
53212,1,0,0,0,0,11,1.031886,-41.747934,500,1,1.1,0.9,20.36,0.22,0,0
53213,1,0,0,0,0,11,1.0349388,-42.344629,230,1,1.1,0.9,20.32,0.21,0,0
53214,1,0,0,0,0,11,1.03505,-44.264756,115,1,1.1,0.9,20.28,0.17,0,0
53215,2,0,0,0,0,11,1.031886,-41.747934,13.8,1,1.1,0.9,20.36,0.22,0,0
53216,2,0,0,0,0,11,0.9774982,-41.294341,13.8,1,1.1,0.9,20.36,0.22,0,0
53217,2,0,0,0,0,11,0.9714105,-40.902876,13.8,1,1.1,0.9,20.35,0.22,0,0
53218,2,0,0,0,0,11,0.9778099,-41.417022,13.8,1,1.1,0.9,20.36,0.22,0,0
53219,1,0,0,0,0,11,1.0351885,-42.34435,230,1,1.1,0.9,20.32,0.21,0,0
53220,1,0,0,0,0,11,1.0328816,-41.8845,500,1,1.1,0.9,20.39,0.2,0,0
53221,1,2,0.52,0,0,11,1.0361279,-45.851394,115,1,1.1,0.9,20.37,0.29,0,0
53222,2,0,0,0,0,11,1.0211918,-39.279109,13.8,1,1.1,0.9,20.13,0.33,0,0
53223,2,0,0,0,0,11,1.0216433,-43.524442,18,1,1.1,0.9,20.29,0.3,0,0
53224,2,0,0,0,0,11,1.0180424,-41.642747,13.2,1,1.1,0.9,20.2,0.31,0,0
53225,1,0,0,0,0,11,1.0361049,-45.884569,115,1,1.1,0.9,20.38,0.29,0,0
53226,2,0,0,0,0,11,1.0317325,-70.279031,115,1,1.1,0.9,22.09,-0.02,0,0
53227,1,0,0,0,0,11,1.0317325,-70.279031,115,1,1.1,0.9,22.09,-0.02,0,0
53228,1,0,0,0,-280,11,1.0453005,-48.246685,500,1,1.1,0.9,20.78,0.16,0,0
53229,1,0,0,0,0,11,1.0415871,-49.770698,230,1,1.1,0.9,20.78,0.18,0,0
53230,1,0,0,0,0,11,1.0359918,-51.949311,115,1,1.1,0.9,20.82,0.19,0,0
53231,1,2.45,0.37,0,0,11,1.0319675,-53.893947,13.8,1,1.1,0.9,20.86,0.19,0,0
53232,1,0,0,0,0,11,1.0328704,-53.620048,1,1,1.1,0.9,20.86,0.19,0,0
53233,2,0,0,0,0,11,1.0236293,-47.059608,18,1,1.1,0.9,20.76,0.15,0,0
53234,1,0,0,0,0,11,1.0468799,-48.080828,500,1,1.1,0.9,20.75,0.15,0,0
53235,1,0,0,0,0,11,1.0453005,-48.246685,500,1,1.1,0.9,20.78,0.16,0,0
53236,2,2.1,0.45,0,0,11,1.0367523,-63.171022,115,1,1.1,0.9,21.33,0.07,0,0
53237,1,0,0,0,0,11,1.0367403,-63.179237,115,1,1.1,0.9,21.33,0.07,0,0
53238,1,0,0,0,0,11,1.0192147,-67.271478,500,1,1.1,0.9,22.13,0.01,0,0
53239,1,0,0,0,0,11,1.0195505,-71.133952,230,1,1.1,0.9,22.19,0.02,0,0
53240,1,0,0,0,0,11,1.0400462,-74.989853,115,1,1.1,0.9,22.31,0.06,0,0
53241,2,0,0,0,0,11,1.0107835,-66.132113,13.8,1,1.1,0.9,22.12,0,0,0
53242,2,0,0,0,0,11,1.0077934,-66.477089,13.8,1,1.1,0.9,22.12,0,0,0
53243,2,0,0,0,0,11,1.00902,-66.334586,18,1,1.1,0.9,22.12,0,0,0
53244,2,0,0,0,0,11,1.007755,-66.470166,13.8,1,1.1,0.9,22.12,0.01,0,0
53245,1,0,0,0,0,11,1.0183238,-71.182589,230,1,1.1,0.9,22.21,0.03,0,0
53246,2,5.45,1.79,0,0,11,1.04,-59.998895,115,1,1.1,0.9,20.84,0,0,0
53247,1,0,0,0,0,11,1.0398701,-60.050986,115,1,1.1,0.9,20.85,0,0,0
53248,2,0,0,0,0,11,1.0224601,-60.443011,115,1,1.1,0.9,21.48,0.29,0,0
53249,1,0,0,0,0,11,1.0222256,-60.460102,115,1,1.1,0.9,21.48,0.29,0,0
53250,1,0,0,0,-438,11,1.02,-64.714043,500,1,1.1,0.9,21.86,0,0,0
53251,1,0,0,0,0,11,1.0219108,-65.698392,230,1,1.1,0.9,21.85,0.01,0,0
53252,1,0,0,0,0,11,1.022586,-66.513066,115,1,1.1,0.9,21.86,0.01,0,0
53253,2,0,0,0,0,11,1.0352924,-63.127733,13.8,1,1.1,0.9,21.85,0,0,0
53254,2,0,0,0,0,11,1.02,-64.714043,13.8,1,1.1,0.9,21.86,0,0,0
53255,2,0,0,0,0,11,1.0374534,-62.73395,18,1,1.1,0.9,21.84,0,0,0
53256,1,0,0,0,0,11,1.0219551,-65.766433,230,1,1.1,0.9,21.86,0.01,0,0
53257,1,0,0,0,0,11,1.0418314,-55.727035,230,1,1.1,0.9,21.13,0.03,0,0
53258,1,0,0,0,0,11,1.0271229,-59.310467,115,1,1.1,0.9,21.27,0.15,0,0
53259,1,0,0,0,0,11,1.0183982,-62.211411,13.8,1,1.1,0.9,21.4,0.22,0,0
53260,1,0,0,0,0,11,1.0183982,-62.211411,1,1,1.1,0.9,21.4,0.22,0,0
53261,2,0,0,0,0,11,1.0814278,-50.495623,18,1,1.1,0.9,21.03,0,0,0
53262,1,0,0,0,0,11,1.0299129,-75.172935,115,1,1.1,0.9,22.37,0.1,0,0
53263,2,0,0,0,0,11,1.0117066,-73.196946,13.8,1,1.1,0.9,22.31,0.11,0,0
53264,2,0,0,0,0,11,1.0112686,-71.395059,18,1,1.1,0.9,22.25,0.11,0,0
53265,1,0,0,0,0,11,1.0298708,-75.187989,115,1,1.1,0.9,22.38,0.1,0,0
53266,1,0,0,0,0,11,1.0196823,-56.293338,230,1,1.1,0.9,21.28,0.3,0,0
53267,1,0,0,0,0,11,1.0121762,-59.991503,115,1,1.1,0.9,21.42,0.35,0,0
53268,2,0,0,0,0,11,1.0065285,-52.999943,18,1,1.1,0.9,21.19,0.32,0,0
53269,2,0,0,0,0,11,1.0100073,-53.225288,13.8,1,1.1,0.9,21.12,0.24,0,0
53270,2,0,0,0,0,11,1.0213825,-59.018565,230,1,1.1,0.9,21.29,0.16,0,0
53271,1,0,0,0,0,11,1.0283868,-61.851293,115,1,1.1,0.9,21.32,0.19,0,0
53272,1,0,0,0,-92,11,1.021017,-59.024851,230,1,1.1,0.9,21.3,0.16,0,0
53273,1,0,0,0,0,11,1.0257003,-53.755588,230,1,1.1,0.9,21.05,0.29,0,0
53274,1,0,0,0,0,11,1.0234745,-56.276527,115,1,1.1,0.9,21.02,0.3,0,0
53275,1,0,0,0,0,11,1.0231015,-57.600617,13.8,1,1.1,0.9,21.01,0.31,0,0
53276,1,0,0,0,0,11,1.0231015,-57.600617,1,1,1.1,0.9,21.01,0.31,0,0
53277,2,0,0,0,0,11,1.0198833,-51.636881,20,1,1.1,0.9,20.99,0.3,0,0
53278,1,0,0,0,0,11,1.03686,-44.387698,230,1,1.1,0.9,20.5,0.19,0,0
53279,2,0,0,0,0,11,1.0361584,-45.510654,115,1,1.1,0.9,20.39,0.25,0,0
53280,1,0,0,0,0,11,1.0364099,-45.029905,18,1,1.1,0.9,20.43,0.23,0,0
53281,1,0,0,0,0,11,1.0364099,-45.029905,1,1,1.1,0.9,20.43,0.23,0,0
53282,1,0,0,0,-66,11,1.0308384,-65.202851,230,1,1.1,0.9,21.52,0.05,0,0
53283,1,0,0,0,0,11,1.034275,-64.952259,115,1,1.1,0.9,21.55,0.03,0,0
53284,2,0,0,0,0,11,1.0377804,-64.476933,13.8,1,1.1,0.9,21.5,0.04,0,0
53285,2,0,0,0,0,11,1.0377804,-64.476933,13.8,1,1.1,0.9,21.5,0.04,0,0
53286,1,0,0,0,0,11,1.0293705,-65.35989,1,1,1.1,0.9,21.52,0.05,0,0
53287,1,0,0,0,0,11,1.0312766,-65.251382,230,1,1.1,0.9,21.52,0.04,0,0
53288,2,0,0,0,0,11,1.0350247,-63.165324,230,1,1.1,0.9,21.28,0.08,0,0
53289,2,0,0,0,0,11,1.0377597,-60.072997,115,1,1.1,0.9,21.1,0.1,0,0
53290,1,0,0,0,0,11,1.02214,-70.186623,230,1,1.1,0.9,22.01,-0,0,0
53291,1,0,0,0,0,11,1.0327835,-72.623447,115,1,1.1,0.9,22.02,0.05,0,0
53292,2,0,0,0,0,11,1.0153374,-65.85104,13.8,1,1.1,0.9,21.93,0,0,0
53293,2,0,0,0,0,11,1.0158794,-67.16011,18,1,1.1,0.9,21.96,0,0,0
53294,1,0,0,0,0,11,1.0366829,-40.749541,500,1,1.1,0.9,20.29,0.21,0,0
53295,1,0,0,0,0,11,1.0375246,-42.326178,230,1,1.1,0.9,20.3,0.2,0,0
53296,1,0,0,0,0,11,1.0347213,-44.551683,115,1,1.1,0.9,20.29,0.16,0,0
53297,2,0,0,0,0,11,1.0257458,-38.753126,24,1,1.1,0.9,20.25,0.22,0,0
53298,2,0,0,0,0,11,1.0232172,-39.599583,13.8,1,1.1,0.9,20.27,0.22,0,0
53299,1,0,0,0,0,11,1.0373706,-41.283997,500,1,1.1,0.9,20.36,0.19,0,0
53300,2,0,0,0,0,11,1.0290441,-68.495111,230,1,1.1,0.9,22.02,-0.03,0,0
53301,2,0,0,0,0,11,1.0331079,-69.90247,115,1,1.1,0.9,22.04,-0.02,0,0
53302,1,0,0,0,0,11,1.0289639,-68.495218,230,1,1.1,0.9,22.02,-0.03,0,0
53303,2,0,0,0,0,11,1.0143,-46.804285,115,1,1.1,0.9,20.46,0,0,0
53304,1,0,0,0,0,11,1.0141138,-46.862891,115,1,1.1,0.9,20.47,0,0,0
53305,2,0,0,0,0,11,1.0439422,-51.807365,500,1,1.1,0.9,21.04,0.2,0,0
53306,1,0,0,0,0,11,1.0296986,-54.907223,230,1,1.1,0.9,21.13,0.24,0,0
53307,1,0,0,0,0,11,1.024426,-59.220173,115,1,1.1,0.9,21.27,0.29,0,0
60000,1,5.85,0.67,0,0,12,1.0307152,-48.415888,115,1,1.1,0.9,20.81,0.17,0,0
60001,1,0,0,0,0,12,0.9921306,-50.997379,115,1,1.1,0.9,21.43,0.27,0,0
60002,1,0,0,0,0,12,0.992334,-50.972225,115,1,1.1,0.9,21.42,0.27,0,0
60003,1,42.02,9.83,0,0,12,0.9919323,-51.022091,115,1,1.1,0.9,21.43,0.27,0,0
60004,1,10.79,3.01,0,0,12,0.9978217,-49.753771,115,1,1.1,0.9,21.21,0.26,0,0
60005,1,0,0,0,0,12,1.0406935,-45.889078,230,1,1.1,0.9,20.72,0.17,0,0
60006,1,0,0,0,0,12,1.0378145,-46.613446,161,1,1.1,0.9,20.77,0.18,0,0
60007,1,43.48,6.13,0,0,12,1.0285258,-49.363855,115,1,1.1,0.9,20.9,0.2,0,0
60008,1,0,0,0,0,12,1.0221732,-51.901511,24,1,1.1,0.9,21.03,0.21,0,0
60009,1,0,0,0,0,12,1.0221732,-51.901511,1,1,1.1,0.9,21.03,0.21,0,0
60010,1,0,0,0,0,12,1.0378459,-46.609258,161,1,1.1,0.9,20.77,0.18,0,0
60011,1,0,0,0,0,12,1.0115798,-48.658899,115,1,1.1,0.9,21.09,0.14,0,0
60012,1,8.51,3.11,0,0,12,1.0077488,-49.156881,13.8,1,1.1,0.9,21.11,0.15,0,0
60013,1,0,0,0,0,12,1.0115626,-48.660043,13.8,1,1.1,0.9,21.09,0.14,0,0
60014,1,0,0,0,0,12,1.0115626,-48.660043,1,1,1.1,0.9,21.09,0.14,0,0
60015,1,39.21,12.67,0,0,12,0.990545,-50.986855,115,1,1.1,0.9,21.43,0.29,0,0
60016,1,0,0,0,0,12,1.0145207,-44.498533,230,1,1.1,0.9,20.79,0.18,0,0
60017,1,61.01,16.91,0,0,12,1.0069755,-48.355179,115,1,1.1,0.9,20.94,0.22,0,0
60018,1,0,0,0,0,12,1.002228,-49.289743,115,1,1.1,0.9,21.11,0.24,0,0
60019,1,25.43,4.76,0,0,12,1.0020981,-49.306215,115,1,1.1,0.9,21.11,0.24,0,0
60020,1,28.5,3.3,0,0,12,0.9990915,-50.343059,115,1,1.1,0.9,21.32,0.23,0,0
60021,1,37.03,3.06,0,0,12,1.000909,-49.630084,115,1,1.1,0.9,21.2,0.23,0,0
60022,1,37.03,2.96,0,0,12,0.9999782,-50.03562,115,1,1.1,0.9,21.26,0.23,0,0
60023,1,0,0,0,0,12,1.0152038,-47.900495,115,1,1.1,0.9,20.86,0.17,0,0
60024,1,5.75,0.88,0,0,12,1.0151768,-47.904079,115,1,1.1,0.9,20.86,0.17,0,0
60025,1,0,0,0,0,12,1.0152268,-47.897325,115,1,1.1,0.9,20.85,0.17,0,0
60026,1,39.65,4.96,0,0,12,1.0001097,-49.64003,115,1,1.1,0.9,21.2,0.24,0,0
60027,1,34.96,8.56,0,0,12,1.0050001,-48.745064,115,1,1.1,0.9,21.01,0.23,0,0
60028,1,0,0,0,0,12,1.00517,-48.726304,115,1,1.1,0.9,21,0.23,0,0
60029,1,0,0,0,0,12,1.030084,-45.69803,115,1,1.1,0.9,20.59,0.15,0,0
60030,1,10.99,4.79,0,0,12,1.030008,-45.704095,115,1,1.1,0.9,20.59,0.15,0,0
60031,1,13.83,5.36,0,0,12,0.9991658,-49.635935,115,1,1.1,0.9,21.2,0.25,0,0
60032,1,10.65,2.25,0,0,12,1.0264069,-49.746596,115,1,1.1,0.9,20.97,0.23,0,0
60033,1,0,0,0,0,12,0.9977233,-48.979829,115,1,1.1,0.9,21.05,0.29,0,0
60034,1,14.1,3.74,0,0,12,0.9976547,-48.987845,115,1,1.1,0.9,21.05,0.3,0,0
60035,1,5.7,2.04,0,0,12,1.0289984,-48.530487,115,1,1.1,0.9,20.82,0.24,0,0
60036,1,0,0,0,0,12,0.9895027,-50.076973,115,1,1.1,0.9,21.31,0.33,0,0
60037,1,36.07,8.94,0,0,12,0.9893009,-50.09706,115,1,1.1,0.9,21.32,0.33,0,0
60038,1,0,0,0,0,12,0.9896831,-50.053739,115,1,1.1,0.9,21.31,0.33,0,0
60039,1,0,0,0,0,12,0.9895027,-50.076973,115,1,1.1,0.9,21.31,0.33,0,0
60040,1,0.73,0.4,0,0,12,1.0017562,-50.688981,115,1,1.1,0.9,21.26,0.36,0,0
60041,1,0,0,0,0,12,1.0018018,-50.681725,115,1,1.1,0.9,21.25,0.36,0,0
